,date,Team A,Team B,Score A,Score B,Tourn,Venue,City,Neut.,Country,elo_home,elo_away,proba_home_win,elo_gap,outcome
2425,2008-06-11,Uruguay,Romania,6,10,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1095.0506132673538,1166.56327247456,0.3985141613218645,-71.5126592072063,0.0
2426,2008-06-11,South Africa,Georgia,11,3,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1617.4195743698544,1328.0942762911357,0.8409736339490487,289.3252980787188,1.0
2427,2008-06-11,Italy,Russia,38,15,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1099.4855817632651,1249.3817549157495,0.29673970741193983,-149.89617315248438,1.0
2428,2008-06-11,Thailand,India,30,22,Asian_Five_Nations_division_tournaments,Bangkok,Thailand,True,,1011.2802245873686,743.4943183533514,0.8236826156748893,267.78590623401715,1.0
2429,2008-06-14,Pakistan,India,0,92,Asian_Five_Nations_division_tournaments,Bangkok,Thailand,True,,752.5381850283779,732.7878440808637,0.5283924488425006,19.750340947514246,0.0
2430,2008-06-14,Argentina,Scotland,14,26,mid-year_rugby_union_tests,José Amalfitani Stadium,Buenos Aires,True,,1544.6689694610516,1170.8653422629504,0.8958356145111055,373.80362719810114,0.0
2431,2008-06-14,Australia,Ireland,18,12,mid-year_rugby_union_tests,Telstra Dome,Melbourne,True,,1640.7298379580623,1274.5535570487077,0.8916667282545606,366.17628090935455,1.0
2432,2008-06-14,Thailand,Malaysia,30,7,Asian_Five_Nations_division_tournaments,Bangkok,Thailand,True,,1021.9866988598563,701.473153089087,0.863541837478092,320.5135457707694,1.0
2433,2008-06-14,South Africa,Wales,37,21,mid-year_rugby_union_tests,Loftus Versfeld,Pretoria,True,,1626.992535710716,1354.4754543785305,0.8276031153588758,272.5170813321856,1.0
2434,2008-06-14,New Zealand,England,37,20,mid-year_rugby_union_tests,Eden Park,Auckland,True,,1860.5343103351238,1336.181761402748,0.9533991960596129,524.3525489323758,1.0
2435,2008-06-14,Samoa,Australia,15,20,IRB_Pacific_Nations_Cup,Apia Park,Samoa,True,,1053.9928253958585,1646.3323465431104,0.03199119797786147,-592.3395211472518,0.0
2436,2008-06-15,Italy,South Africa,19,20,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1164.3509737252539,1640.465208622447,0.06061210570781455,-476.1142348971932,0.0
2437,2008-06-15,Russia,Romania,12,13,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1184.5163629537608,1185.8202090247728,0.4981236234793391,-1.3038460710120034,0.0
2438,2008-06-15,Japan,Tonga,35,13,IRB_Pacific_Nations_Cup,Yurtec Stadium Sendai,Miyagi,True,,764.9469945320322,937.6185583880093,0.2701271784931736,-172.67156385597707,1.0
2439,2008-06-15,Georgia,Uruguay,20,18,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1318.521314950274,1075.7936767171411,0.8017475562708698,242.7276382331329,1.0
2440,2008-06-19,Paraguay,Venezuela,44,3,South_American_Rugby_Championship,,Asunción,True,,607.0612813474893,863.309463617568,0.18617123522377832,-256.2481822700787,1.0
2441,2008-06-19,Brazil,Colombia,34,6,South_American_Rugby_Championship,,Asunción,True,,559.0847523472477,1000.0,0.07322918954700282,-440.9152476527523,1.0
2442,2008-06-20,South Africa,Romania,25,13,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1641.5359006268673,1196.5173318375305,0.9283577915865358,445.01856878933677,1.0
2443,2008-06-20,Russia,Uruguay,19,23,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1173.819240141003,1069.712714146625,0.6454927856011764,104.10652599437799,0.0
2444,2008-06-20,Italy,Georgia,3,25,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1163.2802817208337,1324.60227752079,0.28319988694824433,-161.3219957999563,0.0
2445,2008-06-21,Venezuela,Colombia,32,15,South_American_Rugby_Championship,,Asunción,True,,778.8504364674482,919.4095594347943,0.30807733529868325,-140.55912296734618,1.0
2446,2008-06-21,Paraguay,Peru,71,0,South_American_Rugby_Championship,,Asunción,True,,691.5203084976091,901.497506310763,0.22992656344437037,-209.9771978131539,1.0
2447,2008-06-21,New Zealand,England,44,12,mid-year_rugby_union_tests,AMI Stadium,Christchurch,True,,1863.9061598302378,1332.809911907634,0.9550938889025903,531.0962479226039,1.0
2448,2008-06-21,South Africa,Italy,26,0,mid-year_rugby_union_tests,Newlands,Cape Town,True,,1646.2739917514057,1137.6337736470866,0.9492118264132292,508.64021810431905,1.0
2449,2008-06-22,Japan,Fiji,12,24,IRB_Pacific_Nations_Cup,Olympic Stadium,Tokyo,True,,830.7279148554043,1160.22208294614,0.13048005420387762,-329.4941680907358,0.0
2450,2008-06-22,Australia,Tonga,90,7,IRB_Pacific_Nations_Cup,North Sydney Oval,Sydney,True,,1647.7323411521372,871.8376380646373,0.9886419887689702,775.8947030874999,1.0
2451,2008-06-23,Brazil,Venezuela,61,7,South_American_Rugby_Championship,,Asunción,True,,639.6751929124533,837.1245962436323,0.24294328840356294,-197.44940333117893,1.0
2452,2008-06-23,Colombia,Peru,25,20,South_American_Rugby_Championship,,Asunción,True,,861.1353996586103,808.2990047160831,0.5754568844273129,52.836394942527136,1.0
2453,2008-06-26,Paraguay,Colombia,60,7,South_American_Rugby_Championship,,Asunción,True,,784.718810092289,884.1634002585242,0.36067190532500004,-99.44459016623523,1.0
2454,2008-06-26,Brazil,Peru,59,0,South_American_Rugby_Championship,,Asunción,True,,725.9767817118164,785.2710041161691,0.4154876591576931,-59.294222404352695,1.0
2455,2008-06-28,Argentina,Italy,12,13,mid-year_rugby_union_tests,Estadio Córdoba,Córdoba,True,,1483.7831598983776,1133.4191252041364,0.8825556776315471,350.3640346942411,0.0
2456,2008-06-28,Australia,France,34,13,mid-year_rugby_union_tests,ANZ Stadium,Sydney,True,,1648.8856693271487,1452.3033087842696,0.7561375620012039,196.5823605428791,1.0
2457,2008-06-28,Guam,Brunei,74,0,Asian_Five_Nations_division_tournaments,Wettengel Rugby Field,"Dededo, Guam",True,,1000.0,1000.0,0.5,0.0,1.0
2458,2008-06-28,Tonga,Samoa,15,20,IRB_Pacific_Nations_Cup,Teufaiva Stadium,Nukuʻalofa,True,,870.684309889626,1052.5928307868317,0.2597728273053606,-181.90852089720568,0.0
2459,2008-06-29,Brazil,Paraguay,15,6,South_American_Rugby_Championship,,Asunción,True,,798.2187642820019,860.3581124829709,0.41151575660059037,-62.13934820096904,1.0
2460,2008-06-29,Venezuela,Peru,41,3,South_American_Rugby_Championship,,Asunción,True,,750.8230074442691,713.0290215459837,0.5541763955049385,37.79398589828543,1.0
2461,2008-06-29,Australia,Fiji,50,13,IRB_Pacific_Nations_Cup,Ballymore Stadium,Brisbane,True,,1670.3363904804062,1169.2455537076908,0.9470754138707301,501.0908367727154,1.0
2462,2008-07-02,Brunei,Philippines,0,101,Asian_Five_Nations_division_tournaments,Wettengel Rugby Field,"Dededo, Guam",True,,933.0789342401872,1000.0,0.4048664387806629,-66.92106575981279,0.0
2463,2008-07-05,Guam,Philippines,8,20,Asian_Five_Nations_division_tournaments,Wettengel Rugby Field,"Dededo, Guam",True,,1066.9210657598128,1056.3337858139992,0.5152316063056621,10.587279945813634,0.0
2464,2008-07-05,Australia,France,40,10,mid-year_rugby_union_tests,Suncorp Stadium,Brisbane,True,,1675.1972821714755,1430.852587631012,0.803222976589819,244.34469454046348,1.0
2465,2008-07-05,New Zealand,South Africa,19,8,Tri_Nations_Series,Wellington Regional Stadium,Wellington,True,,1867.8270735644576,1650.4886401943559,0.7774903207775457,217.3384333701017,1.0
2466,2008-07-05,Tonga,Fiji,27,16,IRB_Pacific_Nations_Cup,Teufaiva Stadium,Nukuʻalofa,True,,857.3572998126776,1164.3846620166214,0.14586701287740633,-307.02736220394377,1.0
2467,2008-07-05,Samoa,Japan,37,31,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1065.9198408637799,821.7044440938537,0.8031053094356428,244.2153967699262,1.0
2468,2008-07-12,New Zealand,South Africa,28,30,Tri_Nations_Series,Carisbrook,Dunedin,True,,1883.4264020575713,1634.8893117012421,0.8070095035784426,248.53709035632914,0.0
2469,2008-07-12,Laos,Cambodia,33,0,Asian_Five_Nations_division_tournaments,Jakarta,Indonesia,True,,847.2934411183288,1000.0,0.29337476068917717,-152.70655888167119,1.0
2470,2008-07-15,Indonesia,Laos,23,11,Asian_Five_Nations_division_tournaments,Jakarta,Indonesia,True,,1000.0,919.5259115049942,0.613783956163327,80.47408849500584,1.0
2471,2008-07-19,Indonesia,Cambodia,55,3,Asian_Five_Nations_division_tournaments,Jakarta,Indonesia,True,,1029.6256807372615,927.7675296133347,0.6425255406925636,101.85815112392686,1.0
2472,2008-07-19,Australia,South Africa,16,9,Tri_Nations_Series,Subiaco Oval,Perth,True,,1694.0509124041057,1659.5838430904157,0.5494400187703528,34.46706931368999,1.0
2473,2008-07-26,Australia,New Zealand,34,19,Tri_Nations_Series,Stadium Australia,Craig Joubert,True,,1722.6472059727407,1858.7318706683977,0.3135948250583087,-136.084664695657,1.0
2474,2008-08-02,New Zealand,Australia,39,10,Tri_Nations_Series,Eden Park,Auckland,True,,1803.171926886326,1778.2071497548125,0.535865498345508,24.96477713151353,1.0
2475,2008-08-09,South Africa,Argentina,63,9,mid-year_rugby_union_tests,Ellis Park,Johannesburg,True,,1630.9875495217807,1467.4244227754718,0.7194116433334173,163.56312674630885,1.0
2476,2008-08-16,South Africa,New Zealand,0,19,Tri_Nations_Series,Newlands Stadium,Cape Town,True,,1663.4321377736908,1851.5598435118034,0.2529481385976433,-188.12770573811258,0.0
2477,2008-08-23,South Africa,Australia,15,27,Tri_Nations_Series,Kings Park Stadium,Durban,True,,1641.7919356124355,1729.819233129335,0.3759613740252779,-88.02729751689958,0.0
2478,2008-08-30,South Africa,Australia,53,8,Tri_Nations_Series,Ellis Park Stadium,Johannesburg,True,,1613.0480685220373,1758.5631002197333,0.3020295604072103,-145.51503169769603,1.0
2479,2008-09-03,New Zealand,Samoa,101,14,mid-year_rugby_union_tests,Yarrow Stadium,New Plymouth,True,,1873.2000456730586,1076.610431195154,0.9899046972214707,796.5896144779047,1.0
2480,2008-09-13,Australia,New Zealand,24,28,Tri_Nations_Series,Lang Park,Brisbane,True,,1680.8618736225023,1874.228763390209,0.24729167446468076,-193.36688976770665,0.0
2481,2008-10-05,Kyrgyzstan,Iran,16,30,Asian_Five_Nations_division_tournaments,Spartak Stadium,Bishkek,True,,1000.0,1000.0,0.5,0.0,0.0
2482,2008-10-08,Iran,Uzbekistan,8,6,Asian_Five_Nations_division_tournaments,Spartak Stadium,Bishkek,True,,1041.9747781170843,1000.0,0.5601143730112873,41.97477811708427,1.0
2483,2008-10-10,Kyrgyzstan,Uzbekistan,15,15,Asian_Five_Nations_division_tournaments,Spartak Stadium,Bishkek,True,,958.0252218829157,985.2993046838793,0.46082986767522216,-27.274082800963583,0.5
2484,2008-11-08,Russia,Spain,42,15,European_Nations_Cup_First_Division,,Moscow,True,,1143.069075821478,960.3169097112813,0.741159926576193,182.75216611019675,1.0
2485,2008-11-11,Sri Lanka,Singapore,20,20,Asian_Five_Nations_division_tournaments,Tainan,Taiwan,True,,902.7569823465559,1068.7499319435337,0.2777736083313399,-165.99294959697784,0.5
2486,2008-11-13,Chinese Taipei,Singapore,22,23,Asian_Five_Nations_division_tournaments,Tainan,Taiwan,True,,912.6598267794072,1068.7499319435337,0.28935331941608217,-156.0901051641265,0.0
2487,2008-11-15,Chinese Taipei,Sri Lanka,35,23,Asian_Five_Nations_division_tournaments,Tainan,Taiwan,True,,906.854236148483,902.7569823465559,0.5058961488784898,4.097253801927081,1.0
2488,2008-11-15,Spain,Germany,22,11,European_Nations_Cup_First_Division,Univ.Complutense,Madrid,True,,935.6298899977406,913.6795523175925,0.5315471131601139,21.950337680148095,1.0
2489,2008-11-22,Uruguay,Chile,46,12,"South_American_Rugby_Championship_""A""",,Montevideo,True,,1100.4628784661502,898.0908390534562,0.7622304667583351,202.372039412694,1.0
2490,2009-02-07,England,Italy,36,11,Six_Nations_Championship,Twickenham Stadium,London,True,,1328.8889981734142,1149.7778623270422,0.7371187465846283,179.111135846372,1.0
2491,2009-02-07,Ireland,France,30,21,Six_Nations_Championship,Croke Park,Dublin,True,,1268.9510484636596,1411.998957398382,0.3050318209681167,-143.04790893472227,1.0
2492,2009-02-07,Germany,Georgia,5,38,European_Nations_Cup_First_Division,Fritz Grunebaum,Heidelberg,True,,877.9501275151342,1350.2487855945371,0.06187484662174959,-472.2986580794029,0.0
2493,2009-02-07,Spain,Romania,10,19,European_Nations_Cup_First_Division,Univ.Complutense,Madrid,True,,971.359314800199,1191.779240712992,0.21945604567259505,-220.41992591279313,0.0
2494,2009-02-07,Portugal,Russia,14,18,European_Nations_Cup_First_Division,Estádio Universitário,Lisbon,True,,916.2856450951152,1167.7560955350186,0.19037424321268498,-251.4704504399034,0.0
2495,2009-02-08,Scotland,Wales,13,26,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1231.7511518256242,1341.0027814667994,0.3477593356769327,-109.25162964117521,0.0
2496,2009-02-14,France,Scotland,22,13,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1365.420638039457,1204.6466931442717,0.7161592510497609,160.7739448951852,1.0
2497,2009-02-14,Wales,England,23,15,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1368.107240148152,1353.4413562929358,0.5210933766337085,14.66588385521618,1.0
2498,2009-02-14,Georgia,Portugal,20,20,European_Nations_Cup_First_Division,Boris Paichadze Stadium,Tbilisi,True,,1355.8173112855914,907.7617100942132,0.9295118778493132,448.0556011913782,0.5
2499,2009-02-14,Germany,Romania,0,22,European_Nations_Cup_First_Division,Fritz Grunebaum,Heidelberg,True,,872.3816018240801,1206.0174998636323,0.1277988407662373,-333.6358980395522,0.0
2500,2009-02-15,Italy,Ireland,9,38,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1125.2255042075205,1315.5293678225846,0.25058830874302795,-190.30386361506407,0.0
2501,2009-02-21,Portugal,Germany,44,6,European_Nations_Cup_First_Division,Estádio Universitário,Lisbon,True,,907.7617100942132,861.5952870674688,0.5660505404542053,46.16642302674438,1.0
2502,2009-02-27,France,Wales,21,16,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1384.3014385707438,1400.5114511016993,0.4766888288582372,-16.21001253095551,1.0
2503,2009-02-28,Scotland,Italy,26,6,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1185.7658926129848,1100.907725486745,0.6197489717758699,84.85816712623978,1.0
2504,2009-02-28,Romania,Russia,19,28,European_Nations_Cup_First_Division,Arcul de Triumf Stadium,Bucharest,True,,1216.8038146202437,1176.2800305359206,0.5580553869555251,40.5237840843231,0.0
2505,2009-02-28,Spain,Georgia,11,55,European_Nations_Cup_First_Division,Univ.Complutense,Madrid,True,,957.1210556495586,1355.8173112855914,0.0915312424087837,-398.6962556360328,0.0
2506,2009-02-28,Ireland,England,14,13,Six_Nations_Championship,Croke Park,Dublin,True,,1339.8471465433602,1321.0371453393884,0.5270433507351109,18.81000120397175,1.0
2507,2009-03-14,Scotland,Ireland,15,22,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1220.321195535658,1349.9236778024963,0.32168218883161737,-129.60248226683825,0.0
2508,2009-03-14,Georgia,Romania,28,23,European_Nations_Cup_First_Division,Boris Paichadze Stadium,Tbilisi,True,,1364.961445334355,1177.6902128588106,0.7461190793697833,187.27123247554437,1.0
2509,2009-03-14,Italy,Wales,15,20,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1066.3524225640717,1371.6569761501341,0.14710695007330277,-305.3045535860624,0.0
2510,2009-03-15,Portugal,Spain,24,19,European_Nations_Cup_First_Division,Estádio Universitário,Lisbon,True,,956.0325770965841,947.9769216007949,0.511590943168343,8.05565549578921,1.0
2511,2009-03-15,England,France,34,10,Six_Nations_Championship,Twickenham Stadium,London,True,,1310.9606140802523,1413.155913522309,0.3570288114136368,-102.1952994420567,1.0
2512,2009-03-21,Russia,Georgia,21,29,European_Nations_Cup_First_Division,Illichivets Stadium,Mariupol,True,,1215.3936322973536,1377.9569270589195,0.2817516183260768,-162.56329476156588,0.0
2513,2009-03-21,Wales,Ireland,15,17,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1378.832221348039,1369.506545292765,0.5134175045469923,9.325676055274016,0.0
2514,2009-03-21,England,Scotland,26,12,Six_Nations_Championship,Twickenham Stadium,London,True,,1372.2715502719288,1200.7383280453894,0.7285789328323654,171.53322222653946,1.0
2515,2009-03-21,Italy,France,8,50,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1059.177177366167,1351.8449773306324,0.1564699849058724,-292.66779996446553,0.0
2516,2009-03-21,Romania,Portugal,21,22,European_Nations_Cup_First_Division,Arcul de Triumf Stadium,Bucharest,True,,1164.694731134246,983.0620623939811,0.739921711226821,181.63266874026488,0.0
2517,2009-04-25,Uruguay,Paraguay,85,7,South_American_Rugby_Championship,Estadio Charrúa,Montevideo,True,,1124.4612868234872,819.5059031652445,0.852640685399597,304.9553836582427,1.0
2518,2009-04-25,Japan,Kazakhstan,87,11,Asian_Five_Nations,Kintetsu Hanazono Rugby Stadium,Osaka,True,,811.0138537624795,982.1715454475279,0.271848763576358,-171.15769168504846,1.0
2519,2009-04-25,South Korea,Singapore,65,0,Asian_Five_Nations,Tancheon Sports Complex,Seongnam,True,,1293.7782994044762,1074.555522574458,0.7793612189941367,219.22277683001812,1.0
2520,2009-04-25,Uruguay,Paraguay,85,7,"South_American_Rugby_Championship_""A""",Estadio Charrúa,Montevideo,True,,1141.991553918741,801.9756360699907,0.8762392560539538,340.0159178487502,1.0
2521,2009-04-25,Chile,Brazil,79,3,"South_American_Rugby_Championship_""A""",Estadio Sausalito,Santiago,True,,874.0924306961193,839.0709735997283,0.5502299210481948,35.02145709639103,1.0
2522,2009-04-25,Chile,Brazil,79,3,South_American_Rugby_Championship,Estadio Sausalito,Santiago,True,,933.7085361393403,779.4548681565074,0.7084680775780351,154.2536679828329,1.0
2523,2009-04-29,Chile,Paraguay,34,13,"South_American_Rugby_Championship_""A""",Estadio Charrúa,Montevideo,True,,970.3934580070542,787.4559439254112,0.7413645593567451,182.93751408164292,1.0
2524,2009-04-29,Uruguay,Brazil,71,3,South_American_Rugby_Championship,Estadio Charrúa,Montevideo,True,,1156.5112460633204,742.7699462887934,0.9154200951361224,413.74129977452696,1.0
2525,2009-04-29,Uruguay,Brazil,71,3,"South_American_Rugby_Championship_""A""",Estadio Charrúa,Montevideo,True,,1165.855631519699,733.4255608324149,0.9233860046259758,432.4300706872841,1.0
2526,2009-04-29,Chile,Paraguay,34,13,South_American_Rugby_Championship,Estadio Charrúa,Montevideo,True,,993.273916658299,764.5754852741665,0.7885978076268155,228.6984313841325,1.0
2527,2009-05-02,Hong Kong,Japan,6,59,Asian_Five_Nations,Hong Kong Football Club Stadium,Hong Kong,True,,1108.0456516674865,901.9875607606365,0.7660546052432051,206.05809090685,0.0
2528,2009-05-02,Brazil,Paraguay,36,21,South_American_Rugby_Championship,Estadio Charrúa,Montevideo,True,,725.0213406754532,746.2259428415747,0.4695219573705328,-21.204602166121504,1.0
2529,2009-05-02,Uruguay,Chile,46,9,South_American_Rugby_Championship,Estadio Charrúa,Montevideo,True,,1174.259851676661,1011.6234590908907,0.7183335271022573,162.63639258577018,1.0
2530,2009-05-02,Germany,Russia,0,53,European_Nations_Cup_First_Division,Rudolf-Kalweit-Stadion,Hanover,True,,813.3244200650979,1197.5229230202503,0.09871146331444901,-384.19850295515243,0.0
2531,2009-05-02,Uruguay,Chile,46,9,"South_American_Rugby_Championship_""A""",Estadio Charrúa,Montevideo,True,,1203.8356127832183,982.0476979843334,0.781889884554208,221.7879147988849,1.0
2532,2009-05-02,Brazil,Paraguay,36,21,"South_American_Rugby_Championship_""A""",Estadio Charrúa,Montevideo,True,,770.1807938840398,701.0664896329881,0.5981719315098262,69.11430425105164,1.0
2533,2009-05-02,Kazakhstan,South Korea,30,27,Asian_Five_Nations,Central Stadium,Almaty,True,,891.1978384493709,1319.8379505018133,0.07817173318192379,-428.6401120524424,1.0
2534,2009-05-09,Singapore,Kazakhstan,19,22,Asian_Five_Nations,Yio Chu Kang Stadium,Singapore,True,,1048.495871477121,924.3535781736376,0.6714213130563362,124.14229330348337,0.0
2535,2009-05-09,South Korea,Hong Kong,36,34,Asian_Five_Nations,Tancheon Sports Complex,Seongnam,True,,1286.6822107775467,1021.4292189857192,0.8215550742517991,265.2529917918275,1.0
2536,2009-05-16,Hong Kong,Singapore,64,6,Asian_Five_Nations,Hong Kong Football Club Stadium,Hong Kong,True,,1016.005820249347,1021.1826931255645,0.4925504323565918,-5.1768728762174305,1.0
2537,2009-05-16,Japan,South Korea,80,9,Asian_Five_Nations,Kintetsu Hanazono Rugby Stadium,Osaka,True,,988.6039934424037,1292.105609513919,0.14841388437719108,-303.5016160715153,1.0
2538,2009-05-23,Singapore,Japan,15,45,Asian_Five_Nations,Yio Chu Kang Stadium,Singapore,True,,957.18979335431,1087.8174125568528,0.3203958961589138,-130.62761920254275,0.0
2539,2009-05-23,Canada,Ireland,6,25,mid-year_rugby_union_tests,Thunderbird Stadium,"Vancouver, British Columbia",True,,950.2609210076708,1386.9181884892928,0.07491016285093363,-436.65726748162194,0.0
2540,2009-05-24,Kazakhstan,Hong Kong,25,6,Asian_Five_Nations,Central Stadium,Almaty,True,,951.6667565251942,1079.9987200206015,0.32328013388237703,-128.3319634954073,1.0
2541,2009-05-30,Canada,Wales,23,32,mid-year_rugby_union_tests,York Stadium,"Toronto, Ontario",True,,944.4562924595496,1361.420578151511,0.08315444505201224,-416.96428569196155,0.0
2542,2009-05-31,United States,Ireland,10,27,mid-year_rugby_union_tests,Buck Shaw Stadium,Chris White,True,,815.4824575221076,1392.7228170374142,0.03479514100325333,-577.2403595153066,0.0
2543,2009-06-06,England,Argentina,37,15,mid-year_rugby_union_tests,Old Trafford,[1],True,,1393.4091381585774,1434.9798345235617,0.4404588214183781,-41.570696364984315,1.0
2544,2009-06-06,United States,Wales,15,48,mid-year_rugby_union_tests,Toyota Park,"Bridgeview, Illinois",True,,813.0127631472274,1366.4104309855122,0.03971073314915287,-553.3976678382849,0.0
2545,2009-06-12,Uruguay,Romania,11,17,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1226.1784007165677,1150.0081459816377,0.6078946958751968,76.17025473493004,0.0
2546,2009-06-12,Scotland,Russia,49,7,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1179.6007401587408,1207.914665922826,0.4593429504641557,-28.313925764085297,1.0
2547,2009-06-12,Italy,France,15,31,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1043.0752652268459,1367.9468894699535,0.13352883340619867,-324.8716242431076,0.0
2548,2009-06-13,New Zealand,France,22,27,mid-year_rugby_union_tests,Carisbrook,[13],True,,1885.5699584174224,1378.1656778729491,0.9488677409357654,507.4042805444733,0.0
2549,2009-06-13,Australia,Italy,31,8,mid-year_rugby_union_tests,Canberra Stadium,Romain Poite,True,,1669.520678595289,1032.8564768238502,0.9750334232577392,636.6642017714387,1.0
2550,2009-06-13,Tonga,Fiji,22,36,IRB_Pacific_Nations_Cup,Teufaiva Sport Stadium,Nukuʻalofa,True,,915.095185173026,1106.646776656273,0.24924189765595922,-191.55159148324697,0.0
2551,2009-06-13,Argentina,England,24,22,mid-year_rugby_union_tests,Estadio Padre Ernesto Martearena,Salta,True,,1381.6008888614942,1446.788083820645,0.40727361348120666,-65.1871949591507,1.0
2552,2009-06-16,Scotland,Uruguay,27,3,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1241.8388380146796,1190.7353767663417,0.5730179750723292,51.10346124833791,1.0
2553,2009-06-16,Italy,Russia,35,3,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1030.9488356193867,1145.6765680668873,0.34064394186946056,-114.72773244750056,1.0
2554,2009-06-16,France,Romania,20,16,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1420.992579291451,1185.4511699318637,0.795090144591547,235.5414093595873,1.0
2555,2009-06-18,Japan,Samoa,15,34,IRB_Pacific_Nations_Cup,Lawaqa Park,Sigatoka,True,,1120.0130555640442,1075.5817134780036,0.5635955331578851,44.43134208604056,0.0
2556,2009-06-20,Australia,Italy,34,12,mid-year_rugby_union_tests,Docklands Stadium,Dave Pearson,True,,1671.4283197997524,1098.8752878778073,0.9642872063027611,572.5530319219451,1.0
2557,2009-06-20,New Zealand,France,14,10,mid-year_rugby_union_tests,Wellington Regional Stadium,Marius Jonker,True,,1842.7430569989206,1430.2273460527563,0.9148722459474999,412.5157109461643,1.0
2558,2009-06-20,South Africa,British & Irish Lions,26,21,mid-year_rugby_union_tests,Kings Park Stadium,Bryce Lawrence,True,,1690.7492951192683,994.747288088364,0.9821284074164166,696.0020070309042,1.0
2559,2009-06-21,Italy,Romania,24,13,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1096.1208413757538,1176.2164031705584,0.3867327047131187,-80.09556179480455,1.0
2560,2009-06-21,France,Scotland,12,22,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1426.650741980164,1283.478072301441,0.6951204029496385,143.17266967872297,0.0
2561,2009-06-21,Russia,Uruguay,29,26,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1077.7501158084665,1149.0961424795803,0.39874410787980574,-71.3460266711138,1.0
2562,2009-06-23,Samoa,Tonga,27,13,IRB_Pacific_Nations_Cup,Churchill Park,Lautoka,True,,1126.8854020357355,895.8473282959573,0.7908343592066115,231.03807373977827,1.0
2563,2009-06-27,South Africa,British & Irish Lions,28,25,mid-year_rugby_union_tests,Loftus Versfeld Stadium,Christophe Berdos,True,,1691.5033943188512,993.9931888887812,0.9822801574917451,697.51020543007,1.0
2564,2009-06-27,Australia,France,22,6,mid-year_rugby_union_tests,Stadium Australia,Dave Pearson,True,,1674.182766301806,1378.1363794757458,0.846079877843584,296.04638682606014,1.0
2565,2009-06-27,New Zealand,Italy,27,6,mid-year_rugby_union_tests,Lancaster Park,George Clancy,True,,1846.3196610715129,1141.7026138190195,0.9829783623968436,704.6170472524934,1.0
2566,2009-06-27,Tonga,Japan,19,21,IRB_Pacific_Nations_Cup,Churchill Park,Lautoka,True,,879.9567511757635,1068.7093670063123,0.2522689831062301,-188.75261583054873,0.0
2567,2009-06-27,Samoa,Fiji,14,19,IRB_Pacific_Nations_Cup,Churchill Park,Lautoka,True,,1142.7759791559292,1125.8946335333417,0.5242751090726743,16.88134562258756,0.0
2568,2009-07-03,Fiji,Japan,40,39,IRB_Pacific_Nations_Cup,National Stadium,Suva,True,,1154.7935043293448,1076.6220088463494,0.6106371655608986,78.1714954829954,1.0
2569,2009-07-04,South Africa,British & Irish Lions,9,28,mid-year_rugby_union_tests,Ellis Park Stadium,Stuart Dickinson,True,,1692.0815898286894,993.4149933789429,0.9823956521797896,698.6665964497465,0.0
2570,2009-07-18,New Zealand,Australia,22,16,Tri_Nations_Series,Eden Park,Auckland,True,,1847.5550445887184,1686.0981052388595,0.7169577746097222,161.45693934985889,1.0
2571,2009-07-25,South Africa,New Zealand,28,19,Tri_Nations_Series,Free State Stadium,Bloemfontein,True,,1622.8386435577809,1863.461681112023,0.2001851542938573,-240.62303755424205,1.0
2572,2009-08-01,South Africa,New Zealand,31,19,Tri_Nations_Series,Kings Park Stadium,Durban,True,,1674.300899217616,1811.9994254521878,0.31159856619453796,-137.69852623457177,1.0
